|id|name|address_name|address_comment|lat|lon|rubrics|review_point|review_count
1924|5348552838541575|Лагидзе, кафе|Белинского, 3|1 этаж|59.938142|30.344942|['Кафе', 'Доставка готовых блюд']|4.5|382
1925|70000001067083878|Караван, кафе|набережная реки Фонтанки, 9|цокольный этаж|59.937129|30.341721|['Кафе', 'Бары']|4.7|432
1926|70000001075519423|Тамарбургер, стритфуд-кафе|Гороховая, 49 лит Б|1 этаж|59.92632|30.322945|['Быстрое питание']|4.7|26
1927|70000001060629046|Долма, ресторан|Белинского, 6|1 этаж|59.938361|30.346729|['Рестораны', 'Доставка готовых блюд']|4.8|230
1928|5348552838773763|Имерули, хачапурная|Рубинштейна, 29|цокольный этаж|59.926873|30.34252|['Кафе', 'Доставка готовых блюд']|4.6|259
1929|70000001032252285|Мангал и гриль, ресторан|набережная реки Фонтанки, 92|1 этаж|59.924331|30.327103|['Рестораны', 'Банкетные залы', 'Доставка готовых блюд']|4.4|243
1930|70000001007391580|Roses Bar, бар|Соляной переулок, 14|цокольный этаж|59.943152|30.34176|['Кафе', 'Бары']|4.8|368
1931|70000001066667258|Хачапури&Хинкали, грузинское кафе|Загородный проспект, 10|1 этаж|59.926994|30.34486|['Кафе']|4.4|38
1932|70000001055892489|Georgia, ресторан|Вознесенский проспект, 2|цокольный этаж|59.935481|30.308744|['Рестораны']|4.3|90
1933|70000001026142259|Хачапури и вино, кафе грузинской кухни|Кадетская линия В.О., 29|1 этаж|59.946609|30.285008|['Кафе', 'Доставка готовых блюд']|4.7|1458
1934|70000001024486787|Двор помидор, ресторан|проспект Космонавтов, 14|2 этаж|59.866525|30.34902|['Рестораны', 'Доставка готовых блюд', 'Банкетные залы', 'Бары']|4.5|1006
1935|5348552839177045|Чито Гврито, ресторан грузинской кухни|Московский проспект, 61|1 этаж|59.909915|30.318122|['Кафе', 'Доставка готовых блюд', 'Рестораны']|4.5|1041
1936|5348553838737562|Tefsi, домашний ресторан аутентичной грузинской кухни|Замятин переулок, 4|1 этаж|59.933487|30.296634|['Рестораны', 'Банкетные залы']|4.5|664
1937|5348552838534741|Сулико, сеть грузинских ресторанов|Каменноостровский проспект, 14|цокольный этаж|59.959258|30.317593|['Кафе', 'Рестораны', 'Бары', 'Доставка готовых блюд']|4.7|1502
1938|5348552841722526|Шеф-Маруся и ко, ресторан|Английская набережная, 26|1 этаж|59.934185|30.294247|['Рестораны', 'Банкетные залы']|4.8|892
1939|70000001025343854|Kazbegi, грузинский ресторан|Фурштатская улица, 24|1 этаж|59.945376|30.355381|['Рестораны', 'Бары', 'Доставка готовых блюд']|4.7|406
1940|70000001024676909|Пельмения, ресторан|улица Марата, 8|1 этаж|59.930234|30.354998|['Рестораны', 'Доставка готовых блюд']|4.7|803
1941|70000001018706172|Тёрки, бар|Театральная площадь, 4|цокольный этаж|59.926372|30.299017|['Кафе', 'Бары']|4.8|744
1942|70000001018693463|Добрый Грузин, сеть ресторанов|Невский проспект, 111/3|1 этаж|59.928252|30.370777|['Кафе', 'Рестораны', 'Доставка готовых блюд', 'Банкетные залы', 'Бары']|4.7|1678
1943|70000001021144273|Веселидзе, ресторан настоящей грузинской кухни|Восстания, 20|1 этаж|59.937904|30.36015|['Рестораны', 'Доставка готовых блюд']|4.6|478
1944|70000001006633453|Любим Rest, ресторанный комплекс|Индустриальный проспект, 40 к1|1-2 этаж|59.954929|30.465245|['Рестораны', 'Караоке-залы', 'Доставка готовых блюд', 'Банкетные залы', 'Бары']|4.5|1802
1945|5348552838580640|Тётя Аида, семейный ресторан|Конногвардейский бульвар, 6|1 этаж|59.931973|30.295034|['Рестораны', 'Банкетные залы']|4.3|580
1946|5348553838503890|Пельмения, ресторан|Кронверкский проспект, 55|1 этаж|59.955238|30.30794|['Кафе', 'Доставка готовых блюд']|4.7|1447
1947|70000001007236099|Сациви, ресторан грузинской кухни|Малодетскосельский проспект, 30|1 этаж|59.911907|30.322128|['Рестораны']|4.4|238
1948|5348552838501823|Бистро Гарсон , ресторан французской и грузинской кухни|Невский проспект, 95|1 этаж|59.930229|30.366342|['Рестораны']|4.5|192
1949|70000001031082358|Дом грузинского вина, чачечная|Невский проспект, 166|1 этаж|59.926587|30.377533|['Рестораны', 'Алкогольные напитки', 'Доставка готовых блюд']|4.8|388
1950|70000001020516663|BAHROMA, ресторан|проспект Просвещения, 48|2 этаж|60.049456|30.353774|['Рестораны', 'Доставка готовых блюд', 'Бары', 'Банкетные залы', 'Караоке-залы']|4.5|2896
1951|70000001024481981|Мамаlыga, ресторан кавказской кухни в современном исполнении|Ленинский проспект, 84 к1|2 этаж|59.8576|30.199447|['Рестораны', 'Доставка готовых блюд']|4.6|1124
1952|70000001030451866|Пхали-хинкали, ресторан грузинской кухни|Апрельская, 6 к1|1 этаж|59.96352|30.415701|['Кафе', 'Рестораны', 'Доставка готовых блюд', 'Банкетные залы']|4.8|2105
1953|5348552839797263|Хачапурная|Лиговский проспект, 154|1 этаж|59.912745|30.349488|['Кафе']|4.3|146
1954|5348552839887117|Riravo, кафе|проспект Римского-Корсакова, 21|цокольный этаж|59.924538|30.30526|['Кафе', 'Банкетные залы']|4.3|207
1955|70000001083807967|Хачапурная, кафе|Малая Митрофаньевская, 5 к1 ст1|1 этаж|59.897584|30.30737|['Кафе']|4.7|18
1956|70000001082871658|Илори, грузинское кафе|Лабораторный проспект, 23а|1 этаж|59.982199|30.387125|['Рестораны']|4.3|22
1957|70000001082568658|Чито Гврито, ресторан грузинской кухни|проспект Римского-Корсакова, 109-111|Нет|59.918053|30.279786|['Рестораны', 'Доставка готовых блюд']|4.4|340
1958|70000001081270486|Хочу хачапури|Лиговский проспект, 153 лит А|3 этаж|59.914444|30.349373|['Быстрое питание']|4.2|9
1959|70000001080696922|Чито Гврито, ресторан грузинской кухни|Восстания, 35|Нет|59.938927|30.360683|['Рестораны', 'Доставка готовых блюд']|4.4|314
1960|70000001080677433|Хачапури и вино, кафе грузинской кухни|Решетникова, 12 к1|1 этаж|59.879521|30.323513|['Кафе', 'Доставка готовых блюд']|4.4|77
1961|70000001074759290|ПерезаГрузия, ресторан грузинской кухни|Маяковского, 50|цокольный этаж|59.942771|30.35528|['Рестораны']|4.6|169
1962|70000001075450144|Шустрый Грузин, кафе|Кирочная улица, 67 ст2|1 этаж|59.938718|30.390038|['Быстрое питание', 'Доставка готовых блюд']|4.6|31
1963|70000001075219094|Ешь мясо, гриль-бар|Радищева, 10|1 этаж|59.93705|30.362431|['Рестораны']|4.3|44
1964|70000001074759609|Дом грузинского вина, чачечная|улица Марата, 55/5|1 этаж|59.922475|30.348255|['Рестораны', 'Алкогольные напитки']|4.7|61
1965|70000001072168717|Старик Хинкалыч, кафе|Большой проспект П.С., 3|1 этаж|59.953178|30.291881|['Кафе']|4.7|468
1966|70000001068161144|G point, ресторан грузинской кухни|Малый проспект П.С., 54-56|3 этаж; 3 уровень|59.961216|30.298004|['Быстрое питание']|4.1|22
1967|70000001068528210|Saperavi, кафе|Большой Сампсониевский проспект, 59|1 этаж|59.972725|30.340203|['Кафе']|4.4|87
1968|70000001067283481|Салхино, кафе|Вознесенский проспект, 55|1 этаж|59.920326|30.307707|['Кафе']|4.6|2419
1969|70000001066987145|Хижина, кафе|Правды, 1|1 этаж|59.924749|30.344405|['Кафе', 'Доставка готовых блюд']|4.5|362
1970|70000001066365741|Грузинская пекарня|Биржевой переулок, 2 лит А|1 этаж|59.945202|30.292794|['Быстрое питание', 'Пекарни']|4.3|35
1971|70000001066228325|Georgiani, современный грузинский ресторан|набережная Обводного канала, 118 лит С|1 этаж|59.906639|30.307531|['Быстрое питание']|4.1|32
1972|70000001066000150|Пхали-хинкали, ресторан грузинской кухни|проспект Ударников, 34|1 этаж|59.953274|30.476073|['Рестораны', 'Доставка готовых блюд']|4.8|505
1973|70000001065437302|Chela, ресторан грузинской кухни|Глинки, 3-5-7|цокольный этаж|59.926841|30.295921|['Рестораны', 'Бары']|4.6|119
1974|70000001065123004|Чито-маргалито, кафе грузинской кухни|Перекупной переулок, 4|1 этаж|59.927834|30.376491|['Кафе']|4.5|34
1975|70000001064385427|В гостях у Григорьевны, ресторан грузинской кухни|Лермонтовский проспект, 30|1 этаж|59.917662|30.297159|['Рестораны', 'Банкетные залы', 'Доставка готовых блюд']|4.5|109
1976|70000001064301781|Хачапури и вино, кафе грузинской кухни|улица Некрасова, 60|1 этаж|59.938927|30.369815|['Кафе']|4.7|352
1977|70000001063944387|Добрый Грузин, сеть ресторанов|Ярославская, 4|1 этаж|59.944675|30.389866|['Рестораны', 'Доставка готовых блюд', 'Банкетные залы']|4.8|467
1978|70000001063845529|Добрый Грузин, сеть ресторанов|Кременчугская улица, 9 к1|1 этаж|59.923809|30.370518|['Рестораны', 'Доставка готовых блюд']|4.5|107
1979|70000001063216057|Сам пришёл, кафе грузинский кухни|Боровая, 42|1 этаж|59.915311|30.344451|['Кафе']|4.3|59
1980|70000001062430780|У Толстого, кафе|Бронницкая, 10|1 этаж|59.916008|30.321151|['Кафе']|4.4|80
1981|70000001062183575|Mama Georgia, грузинское бистро|Кожевенная линия, 40|1 этаж|59.924563|30.241533|['Кафе', 'Бары', 'Доставка готовых блюд']|4.2|180
1982|70000001061906052|Kazan-mangal, ресторан грузинской и узбекской кухни|Долгоозёрная улица, 14 к2|1 этаж|60.017204|30.247148|['Рестораны', 'Банкетные залы', 'Доставка готовых блюд']|4.6|511
1983|70000001061255475|Шашлык хочу, кафе|Садовая улица, 44|1 этаж|59.925392|30.3155|['Кафе', 'Доставка готовых блюд']|4.3|110
1984|70000001060075387|Старик Хинкалыч, кафе|Гончарная, 11|1 этаж|59.929564|30.364879|['Кафе']|4.8|1618
1985|70000001057174272|Big Kitchen, гастробар|Лиговский проспект, 67|1 этаж; бутик Оникс|59.926767|30.357882|['Рестораны', 'Бары', 'Доставка готовых блюд']|4.4|158
1986|70000001057148145|Джукито, кафе-ресторан домашней грузинской кухни|Казанская, 39|1 этаж|59.928783|30.310336|['Кафе', 'Банкетные залы', 'Рестораны']|4.5|228
1987|70000001049148691|La Su, ресторан|проспект Космонавтов, 38/4|1-2 этаж|59.855226|30.352501|['Рестораны', 'Бары']|4.5|202
1988|70000001051353695|Пури да Марили, кафе|Грибалёвой, 7 к1|1 этаж|59.983232|30.35387|['Кафе', 'Доставка готовых блюд']|4.4|170
1989|70000001050287449|Sakhli29, ресторан грузинской кухни|Большая Зеленина, 29|1 этаж|59.964246|30.286381|['Рестораны', 'Доставка готовых блюд']|4.4|108
1990|70000001045495190|Modi, грузинская пекарня|проспект Маршала Блюхера, 8 к1|1 этаж|59.983698|30.370823|['Быстрое питание', 'Пекарни', 'Доставка готовых блюд']|4.4|65
1991|70000001045498029|Хачапурная на Обводном, кафе|набережная Обводного канала, 108|1 этаж|59.907158|30.312203|['Кафе']|4.5|147
1992|5348552838587509|Егриси, кафе|проспект Стачек, 22|1 этаж|59.890954|30.272795|['Кафе', 'Доставка готовых блюд']|4.5|92
1993|70000001044699988|Пельмения, ресторан|Малая Посадская, 4а|1 этаж|59.958089|30.320021|['Кафе', 'Доставка готовых блюд', 'Рестораны']|4.7|656
1994|70000001044291897|Хачо и Пури, грузинский ресторан|Алтайская, 12|1 этаж|59.850316|30.325001|['Рестораны', 'Доставка готовых блюд']|4.7|1581
1995|70000001041010237|Tabla, ресторан грузинской кухни|Биржевой переулок, 2 лит А|1 этаж|59.945187|30.292979|['Рестораны', 'Доставка готовых блюд', 'Банкетные залы']|4.4|343
1996|70000001044922363|Grand lion, кафе|Садовая улица, 59|1 этаж|59.922548|30.306923|['Кафе', 'Доставка готовых блюд']|4.5|218
1997|70000001006361238|Eristov, ресторан грузинской кухни|набережная реки Карповки, 5 лит П|1 этаж|59.96824|30.317325|['Рестораны', 'Доставка готовых блюд']|4.3|426
1998|70000001040335506|Georgiani, современный грузинский ресторан|Большой проспект В.О., 16|1 этаж|59.939335|30.285435|['Рестораны', 'Доставка готовых блюд']|4.2|68
1999|70000001039761153|Хачо и Пури, грузинский ресторан|Левашовский проспект, 13а|1 этаж|59.966648|30.28595|['Рестораны', 'Доставка готовых блюд', 'Караоке-залы']|4.8|1268
2000|70000001038857765|Вахтангури, кафе|Литейный проспект, 31|5Н помещение; 1 этаж|59.941588|30.348179|['Кафе', 'Доставка готовых блюд']|4.8|1268
2001|70000001038493177|Литера G, ресторан грузинской кухни|Гатчинская, 2|1 этаж|59.960651|30.302667|['Рестораны', 'Банкетные залы', 'Доставка готовых блюд', 'Бары']|4.8|380
2002|70000001040543132|Logovo, арт-кафе бар|8-я Советская улица, 9-13|1 этаж|59.937226|30.371877|['Кафе', 'Доставка готовых блюд', 'Банкетные залы']|4.3|166
2003|5348552838481134|21 Верста, гранд-кафе|Московский проспект, 47|1 этаж|59.9118|30.317586|['Кафе', 'Доставка готовых блюд', 'Банкетные залы']|4.2|237
2004|5348552840640849|Chela, кафе-бар|Гончарная, 9|1 этаж|59.929689|30.364553|['Кафе', 'Бары']|4.4|187
2005|70000001035004615|Gavazi, кафе грузинской кухни|Боровая, 22|1 этаж|59.920003|30.347363|['Кафе']|4.4|187
2006|70000001007280834|Georgia, кафе|Большой проспект В.О., 52/15|цокольный этаж|59.934365|30.268754|['Кафе']|4.7|23
2007|70000001036502836|Georgian family, ресторан|Большой проспект П.С., 74|1 этаж|59.963292|30.306874|['Рестораны', 'Доставка готовых блюд']|4.6|117
2008|5348553839057647|Georgian`s, ресторан грузинской кухни|Колокольная, 8|1 этаж|59.928834|30.350205|['Рестораны']|4.7|473
2009|70000001022562530|Gocha`s, кафе грузинской кухни|Большеохтинский проспект, 15 к1|1 этаж|59.951327|30.410341|['Кафе']|4.4|319
2010|70000001032370075|Gruzia, кафе|Малый проспект В.О., 75|цокольный этаж|59.937984|30.236334|['Кафе', 'Доставка готовых блюд']|4.3|97
2011|70000001028003567|InGeorgia, кафе|Фурштатская улица, 35|цокольный этаж|59.944991|30.363297|['Кафе', 'Доставка готовых блюд']|4.8|293
2012|70000001020596924|Juju`s cafe, кафе грузинской кухни|Союза Печатников, 28/29|1 этаж|59.921905|30.284923|['Кафе']|4.4|74
2013|5348552839469298|Luxor, караоке-бар|Садовая улица, 44|цокольный этаж|59.925355|30.315562|['Кафе', 'Караоке-залы', 'Бары', 'Банкетные залы']|4.4|74
2014|70000001033712220|Mama tuta на Зоологическом, ресторан грузинской кухни|Зоологический переулок, 2-4|1 этаж|59.948975|30.305158|['Рестораны', 'Банкетные залы']|4.7|286
2015|70000001018945187|Pshaveli, хинкали-бар|набережная реки Карповки, 5 лит П|1 этаж|59.968161|30.317145|['Рестораны', 'Доставка готовых блюд']|4.3|656
2016|70000001067978369|Good Itea, бабл ти кафе|Гороховая, 45а|1 этаж; слева от арки|59.928049|30.322463|['Кофейни', 'Кондитерские изделия']|5.0|739
2017|70000001041875110|FermA, кондитерская|Брантовская дорога, 3|1 этаж|59.939753|30.417413|['Точки кофе', 'Кондитерские изделия']|4.4|458
2018|70000001060324156|КофеБон, сеть кофеен|переулок Бойцова, 4|1 этаж|59.922624|30.310321|['Кофейни', 'Продажа кофе', 'Кондитерские изделия', 'Продажа чая', 'Кафе-кондитерские', 'Точки кофе']|4.6|123
2019|70000001055804795|Mokoko, авторская кофейня|набережная Обводного канала, 199-201 лит Ж|1 этаж|59.909698|30.285132|['Кофейни', 'Продажа кофе']|4.9|258
2020|70000001034890204|КофеБон, сеть кофеен|Моховая, 26|1 этаж|59.942066|30.345481|['Кофейни', 'Кондитерские изделия', 'Пекарни', 'Продажа чая']|4.4|151
2021|70000001075001720|Это взаимно, кофейня|7-я линия В.О., 14|цокольный этаж|59.938096|30.284177|['Кофейни']|4.7|121
2022|70000001037267339|Cofix, кофейня|Ефимова, 1/4|цокольный этаж|59.926479|30.318848|['Точки кофе', 'Точки безалкогольных напитков']|4.2|4
2023|70000001075812705|Double bubble tea, кафе|Бухарестская улица, 30|3 этаж|59.882837|30.37042|['Кофейни', 'Доставка готовых блюд']|5.0|54
2024|70000001041729221|Coffee like, кофейня|Невский проспект, 11|1 этаж|59.936524|30.315312|['Точки кофе']|4.7|236
2025|70000001082428843|Double bubble tea, кафе|Полюстровский проспект, 84а|3 этаж|59.986554|30.354171|['Кофейни']|5.0|68
2026|70000001052178918|FermA, кондитерская|Невский проспект, 48|1 этаж|59.934595|30.334316|['Кофейни', 'Кафе-кондитерские', 'Кондитерские изделия']|5.0|582
2027|70000001074942832|Тчк, микрокофейня|набережная реки Мойки, 6|1 этаж|59.941774|30.322875|['Кофейни']|5.0|156
2028|70000001055243267|Coffee&waffle, кофейня|Правды, 5|1 этаж|59.923993|30.343079|['Кофейни']|5.0|685
2029|70000001039511063|КофеБон, сеть кофеен|9-я линия В.О., 48|1 этаж|59.943957|30.273944|['Кофейни', 'Доставка готовых блюд', 'Продажа кофе', 'Продажа чая']|4.7|184
2030|70000001079020330|Hochu coffee|Литейный проспект, 51|1 этаж|59.936867|30.347879|['Кофейни', 'Продажа кофе']|5.0|86
2031|70000001044886503|Coffee shop by Julius Meinl, кофейня|Почтамтская, 4|1 этаж|59.932774|30.30455|['Кофейни', 'Продажа кофе']|4.9|113
2032|70000001044714491|КофеБон, сеть кофеен|Большой проспект П.С., 70-72|1 этаж|59.962981|30.307075|['Кофейни', 'Продажа кофе', 'Точки кофе', 'Кондитерские изделия', 'Продажа чая']|4.9|89
2033|70000001062548301|Le`Chat Coffee, кофейня|Ефимова, 6|1 этаж|59.924575|30.32313|['Кофейни', 'Продажа кофе', 'Кондитерские изделия']|4.9|99
2034|70000001059247399|All in, кофейня и магазин кей-поп товаров|Средняя Подьяческая, 16|1 этаж|59.924552|30.304155|['Кофейни', 'Аниме / косплей товары']|4.8|132
2035|70000001035595674|КофеБон, сеть кофеен|Ланское шоссе, 2|Нет|59.990102|30.301515|['Кофейни', 'Доставка готовых блюд', 'Продажа кофе', 'Кондитерские изделия', 'Продажа чая', 'Точки кофе']|5.0|152
2036|70000001080522001|Hochu coffee|Невский проспект, 63|1 этаж|59.93192|30.352508|['Точки кофе']|5.0|45
2037|70000001047054260|Перед прочтением сжечь, книжный магазин и кофейня|Радищева, 17-19|1 этаж|59.937906|30.363256|['Кофейни', 'Книги', 'Сувениры', 'Канцелярские товары / Учебные принадлежности', 'Календари / Открытки']|4.6|110
2038|70000001059260300|Hochu coffee|Заставская, 33 лит Д2|Нет|59.891019|30.318224|['Точки кофе']|4.9|81
2039|70000001039261822|Toggle Coffee, авиационная кофейня|площадь Ленина, 3|1 этаж; вход через магазин Море Чая|59.953726|30.356643|['Кофейни', 'Продажа кофе', 'Пекарни']|4.4|182
2040|70000001066696925|Hochu coffee|1-я Красноармейская улица, 14|1 этаж|59.915936|30.312804|['Точки кофе', 'Кондитерские изделия', 'Продажа кофе']|5.0|40
2041|70000001029175887|Coffee Racer, кофейня|Введенская, 22|1 этаж|59.955331|30.307043|['Кофейни']|4.7|112
2042|70000001065670835|Maybe Tokyo, кофейня|Кирочная улица, 3|1 этаж|59.943899|30.351113|['Кофейни', 'Продажа кофе']|4.7|65
2043|70000001075219530|Мишка bakery, г. Санкт-Петербург|Пискарёвский проспект, 25 к2|1 этаж|59.971256|30.413673|['Кофейни', 'Пекарни', 'Кондитерские изделия', 'Мороженое', 'Продажа кофе']|4.8|175
2044|70000001019239653|Характер кофе, кофейня|набережная реки Фонтанки, 109|1 этаж|59.922885|30.318749|['Кофейни']|4.9|523
2045|70000001061449568|Спэшл, кофейня|Большая Конюшенная улица, 4/6/8 лит В|1 этаж|59.938528|30.323744|['Кофейни', 'Продажа кофе', 'Календари / Открытки']|4.5|134
2046|70000001024791496|КофеБон, сеть кофеен|Малая Посадская, 20|1 этаж|59.957318|30.3245|['Точки кофе', 'Продажа кофе', 'Продажа чая', 'Кафе', 'Кондитерские изделия']|4.7|99
2047|70000001051084738|Hochu coffee|Средний проспект В.О., 37|1 этаж|59.942641|30.276329|['Точки кофе']|5.0|109
2048|70000001063638123|Hochu coffee|Малый проспект П.С., 89|1 этаж|59.966889|30.310056|['Точки кофе']|5.0|50
2049|70000001060497551|Аria flori, студия цветов|Белоостровская, 27|1 этаж|59.987782|30.314401|['Точки кофе', 'Цветы', 'Доставка цветов', 'Услуги праздничного оформления']|4.8|40
2050|70000001041656047|Батис`cafe, кофейное арт-пространство|Казанская, 33|1 этаж|59.929453|30.311915|['Кофейни', 'Сувениры', 'Цветы', 'Бижутерия']|4.8|89
2051|70000001028095375|Coffee like, кофейня|Московский проспект, 23|цокольный этаж; салон Мегафон|59.915942|30.317804|['Точки кофе']|4.4|65
2052|70000001052238465|Наполнен любовью, смузи-кофейня|Московский проспект, 20|1 этаж|59.920272|30.3193|['Кофейни', 'Продажа кофе', 'Кондитерские изделия', 'Кафе-кондитерские']|5.0|89
2053|70000001056931662|Bao Mochi, кафе|Полюстровский проспект, 84а|1 этаж|59.987058|30.355108|['Точки кофе']|5.0|110
2054|70000001035474458|Sibaristica, кофейня |набережная Обводного канала, 199-201 лит К|1 этаж|59.910379|30.284125|['Кофейни', 'Продажа кофе', 'Кондитерские изделия']|5.0|110
2055|70000001020164789|Pitcher, кофейня|улица Марата, 2|1 этаж|59.931412|30.355757|['Кофейни', 'Продажа кофе']|4.7|213
2056|70000001036263703|Рид, кофейня|улица Декабристов, 39|1 этаж|59.924799|30.287784|['Кофейни']|4.9|378
2057|70000001044714591|КофеБон, сеть кофеен|17-я линия В.О., 32|1 этаж|59.939424|30.265303|['Кофейни', 'Доставка готовых блюд', 'Продажа кофе', 'Точки кофе', 'Продажа чая']|4.6|101
2058|70000001042898805|Hochu coffee|улица Политехническая, 17 к1|1 этаж|59.999619|30.366076|['Точки кофе']|5.0|89
2059|70000001067194148|Дом Флоу, магазин-кофейня|Садовая улица, 21а|1-2 этаж|59.930087|30.325253|['Кофейни', 'Продажа кофе', 'Продажа чая']|4.5|233
2060|70000001030550808|Skuratov coffee, кофейня|Малая Конюшенная улица, 14|1 этаж|59.936373|30.325266|['Кофейни', 'Продажа кофе']|4.8|474
2061|70000001025453490|Surf Coffee, кофейня|Малая Конюшенная улица, 7|1 этаж|59.93653|30.324741|['Кофейни']|4.8|474
2062|70000001051040583|Civil, кофейня|Большая Конюшенная улица, 19|1-2 этаж|59.9384|30.32182|['Кофейни', 'Кафе', 'Продажа кофе']|3.9|2
2063|70000001007500461|Stars coffee, кофейня|Невский проспект, 26|1 этаж|59.935729|30.324999|['Кофейни']|4.3|103
2064|5348552839047527|Север-Метрополь, кафе-кондитерская|Невский проспект, 44|цокольный этаж|59.934881|30.333138|['Кофейни', 'Кафе-кондитерские', 'Кондитерские изделия']|4.9|715
2065|70000001081244771|Lina`s Saint-P.|Ломоносова, 1|1 этаж|59.931762|30.328549|['Кофейни']|4.3|38
2066|70000001082780616|Sokol Coffee|Невский проспект, 54|1 этаж|59.93425|30.337107|['Точки кофе']|5.0|46
2067|70000001061007008|Monochrome, монобрендовый бутик|Невский проспект, 38|1 этаж|59.935256|30.331002|['Точки кофе', 'Женская одежда', 'Мужская одежда']|4.8|70
2068|70000001063218096|Щегол, кофейня|Невский проспект, 46|2 этаж; магазин Буквоед|59.934674|30.333662|['Кофейни', 'Кондитерские изделия']|4.7|58
2069|70000001068519160|Medovarus, гостиная|Мучной переулок, 5|1 этаж|59.930042|30.322514|['Кофейни', 'Пекарни', 'Кафе-кондитерские']|4.9|1222
2070|5348552839178190|Coffeeshop company, кофейня|Невский проспект, 24|1 этаж|59.935793|30.32427|['Кофейни']|4.6|799
2071|70000001077766556|Sokol Coffee|Большая Конюшенная улица, 7|1 этаж|59.939988|30.323803|['Точки кофе']|4.6|799
2072|70000001062598404|Пури Гули, авторская пекарня|Невский проспект, 32-34|1 этаж|59.936317|30.329746|['Кофейни', 'Пекарни', 'Кафе-кондитерские']|4.5|190
2073|70000001028630292|Цех85, пекарня-кондитерская|Садовая улица, 25|1 этаж|59.929773|30.32457|['Кофейни', 'Кондитерские изделия', 'Пекарни', 'Кафе-кондитерские', 'Доставка готовых блюд']|4.6|374
2074|70000001029812384|Британские Пекарни, кафе-кондитерская|Малая Конюшенная улица, 16|1 этаж|59.935934|30.325088|['Кофейни', 'Пекарни', 'Доставка готовых блюд', 'Кафе-кондитерские']|4.5|344
2075|5348553838544249|Кофе на кухне, кофейня|набережная реки Фонтанки, 17|1 этаж|59.93598|30.343189|['Кофейни', 'Продажа кофе', 'Продажа чая', 'Кондитерские изделия']|4.7|653
2076|70000001067138761|Hobz, кафе-пекарня|Итальянская, 19|1 этаж|59.936133|30.334796|['Кофейни', 'Пекарни', 'Кондитерские изделия', 'Кафе-кондитерские']|4.8|81
2077|70000001041894856|Stars coffee, кофейня|Невский проспект, 25|1 этаж|59.935217|30.323606|['Кофейни']|4.3|109
2078|70000001045730827|Avgvst, магазин-кофейня|Рубинштейна, 16|1 этаж|59.930823|30.345199|['Кофейни', 'Ювелирные изделия', 'Украшения для пирсинга', 'Тату-салоны', 'Услуги пирсинга']|5.0|188
2079|70000001020729944|Surf Coffee, кофейня|Гороховая, 34|1 этаж|59.929244|30.321105|['Кофейни', 'Продажа кофе']|4.8|246
2080|70000001065670334|Чао Какао, точка кофе|улица Миллионная, 25|1 этаж|59.942687|30.321254|['Точки кофе']|4.9|288
2081|70000001052013253|Cofix, кофейня|набережная канала Грибоедова, 18-20|1 этаж|59.935095|30.326719|['Точки кофе', 'Кондитерские изделия']|4.4|134
2082|70000001017435454|Espresso bike, кофейня|Казанская, 7а лит А|цокольный этаж|59.932395|30.32146|['Кофейни', 'Доставка готовых блюд']|4.7|272
2083|70000001074944557|Sokol Coffee|Гороховая, 27|Нет|59.930743|30.318451|['Точки кофе']|4.7|536
2084|70000001032169320|КофеБон, сеть кофеен|Ломоносова, 1|1 этаж|59.932088|30.327615|['Кофейни', 'Доставка готовых блюд', 'Продажа кофе', 'Точки кофе', 'Кондитерские изделия', 'Продажа чая']|4.7|120
2085|70000001027950390|Coffee Therapy|набережная канала Грибоедова, 16|1 этаж|59.935796|30.326969|['Точки кофе']|4.5|105
2086|70000001054102219|Once, кофейня|Мучной переулок, 2 лит Г|1-2 этаж|59.930547|30.322644|['Кофейни', 'Кафе-кондитерские']|4.4|35
2087|70000001063478144|Hochu coffee|Невский проспект, 32|1 этаж; салон МТС|59.935355|30.328155|['Точки кофе']|4.6|38
2088|5348552838577025|Brand ice, кафе-мороженое|набережная канала Грибоедова, 19|1 этаж|59.93612|30.326272|['Точки кофе', 'Мороженое']|4.6|38
2089|5348552838545586|Буше, пекарня-кондитерская|Малая Морская, 7|1 этаж|59.935986|30.313342|['Кофейни', 'Кондитерские изделия', 'Пекарни', 'Кафе-кондитерские']|4.7|2268
2090|70000001034163418|Opetit, французская кофейня|Невский проспект, 12|3 этаж|59.936752|30.315946|['Кофейни', 'Хлебобулочные изделия', 'Кафе-кондитерские']|4.6|253
2091|70000001039584273|Волконский, кафе-пекарня|улица Малая Садовая, 3|1 этаж|59.934686|30.337385|['Кофейни', 'Кафе-кондитерские', 'Доставка готовых блюд', 'Кондитерские изделия', 'Пекарни']|4.4|237
2092|70000001083374327|Nofilters, кофейня|Гороховая, 49 лит Б|1 этаж|59.92658|30.322913|['Кофейни', 'Ароматовары']|5.0|299
2093|70000001045532133|Geek trip, магазин|улица Некрасова, 1/38|1 этаж|59.938907|30.348913|['Точки кофе', 'Комиксы', 'Настольные игры', 'Игрушки', 'Аниме / косплей товары']|5.0|1425
2094|70000001046681610|Coffeeshop company, кофейня|Невский проспект, 54|1 этаж|59.934441|30.337263|['Кофейни', 'Доставка готовых блюд']|4.5|648
